index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9969418960244648,0.4946236559139785,0.7457827759692217
PPV,0.8739946380697051,0.9787234042553191,0.9263590211625121
ACC,0.8857142857142857,0.8857142857142857,0.8857142857142857
F1,0.9314285714285714,0.6571428571428571,0.7942857142857143
MCC,0.6474309346357876,0.6474309346357876,0.6474309346357876
AUC,0.7457827759692217,0.7457827759692217,0.7457827759692217
GM,0.7022186592119539,0.7022186592119539,0.7022186592119539
