index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9571865443425076,0.8494623655913979,0.9033244549669528
PPV,0.9571865443425076,0.8494623655913979,0.9033244549669528
ACC,0.9333333333333333,0.9333333333333333,0.9333333333333333
F1,0.9571865443425076,0.8494623655913979,0.9033244549669528
MCC,0.8066489099339055,0.8066489099339055,0.8066489099339055
AUC,0.9033244549669528,0.9033244549669528,0.9033244549669528
GM,0.9017172207901111,0.9017172207901111,0.9017172207901111
