index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9877675840978594,0.8924731182795699,0.9401203511887146
PPV,0.96996996996997,0.9540229885057471,0.9619964792378586
ACC,0.9666666666666667,0.9666666666666667,0.9666666666666667
F1,0.9787878787878788,0.9222222222222223,0.9505050505050505
MCC,0.9018515458546734,0.9018515458546734,0.9018515458546734
AUC,0.9401203511887146,0.9401203511887146,0.9401203511887146
GM,0.9389121449397136,0.9389121449397136,0.9389121449397136
