index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9847094801223242,0.8602150537634409,0.9224622669428826
PPV,0.9611940298507463,0.9411764705882353,0.9511852502194909
ACC,0.9571428571428572,0.9571428571428572,0.9571428571428572
F1,0.972809667673716,0.898876404494382,0.9358430360840491
MCC,0.873175225527884,0.873175225527884,0.873175225527884
AUC,0.9224622669428826,0.9224622669428826,0.9224622669428826
GM,0.920359667947697,0.920359667947697,0.920359667947697
