index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9938837920489296,0.956989247311828,0.9754365196803788
PPV,0.9878419452887538,0.978021978021978,0.9829319616553659
ACC,0.9857142857142858,0.9857142857142858,0.9857142857142858
F1,0.9908536585365854,0.967391304347826,0.9791224814422057
MCC,0.9583391697970929,0.9583391697970929,0.9583391697970929
AUC,0.9754365196803788,0.9754365196803788,0.9754365196803788
GM,0.9752620684043497,0.9752620684043497,0.9752620684043497
