index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,1.0,0.7741935483870968,0.8870967741935484
PPV,0.9396551724137931,1.0,0.9698275862068966
ACC,0.95,0.95,0.95
F1,0.9688888888888889,0.8727272727272727,0.9208080808080807
MCC,0.8529214337741335,0.8529214337741335,0.8529214337741335
AUC,0.8870967741935484,0.8870967741935484,0.8870967741935484
GM,0.8798826901281197,0.8798826901281197,0.8798826901281197
