index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9908256880733946,0.8817204301075269,0.9362730590904607
PPV,0.9671641791044776,0.9647058823529412,0.9659350307287093
ACC,0.9666666666666667,0.9666666666666667,0.9666666666666667
F1,0.9788519637462235,0.9213483146067416,0.9501001391764825
MCC,0.9017203584114576,0.9017203584114576,0.9017203584114576
AUC,0.9362730590904607,0.9362730590904607,0.9362730590904607
GM,0.9346824336905342,0.9346824336905342,0.9346824336905342
