index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9938837920489296,0.9139784946236559,0.9539311433362927
PPV,0.975975975975976,0.9770114942528736,0.9764937351144247
ACC,0.9761904761904762,0.9761904761904762,0.9761904761904762
F1,0.9848484848484849,0.9444444444444444,0.9646464646464646
MCC,0.9301512693601434,0.9301512693601434,0.9301512693601434
AUC,0.9539311433362927,0.9539311433362927,0.9539311433362927
GM,0.953094125513179,0.953094125513179,0.953094125513179
