index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9694189602446484,0.8602150537634409,0.9148170070040447
PPV,0.9606060606060606,0.8888888888888888,0.9247474747474747
ACC,0.9452380952380952,0.9452380952380952,0.9452380952380952
F1,0.9649923896499238,0.8743169398907104,0.9196546647703171
MCC,0.83950575032521,0.83950575032521,0.83950575032521
AUC,0.9148170070040447,0.9148170070040447,0.9148170070040447
GM,0.9131860615483294,0.9131860615483294,0.9131860615483294
