index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,1.0,0.946236559139785,0.9731182795698925
PPV,0.9849397590361446,1.0,0.9924698795180723
ACC,0.9880952380952381,0.9880952380952381,0.9880952380952381
F1,0.992412746585736,0.9723756906077348,0.9823942185967354
MCC,0.965394224423541,0.965394224423541,0.965394224423541
AUC,0.9731182795698925,0.9731182795698925,0.9731182795698925
GM,0.9727469142278401,0.9727469142278401,0.9727469142278401
