index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9663608562691132,0.9247311827956989,0.945546019532406
PPV,0.978328173374613,0.8865979381443299,0.9324630557594714
ACC,0.9571428571428572,0.9571428571428572,0.9571428571428572
F1,0.9723076923076923,0.9052631578947369,0.9387854251012147
MCC,0.8779115971177359,0.8779115971177359,0.8779115971177359
AUC,0.945546019532406,0.945546019532406,0.945546019532406
GM,0.9453168874114126,0.9453168874114126,0.9453168874114126
