index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9969418960244648,0.9354838709677419,0.9662128834961033
PPV,0.9819277108433735,0.9886363636363636,0.9852820372398685
ACC,0.9833333333333333,0.9833333333333333,0.9833333333333333
F1,0.9893778452200304,0.9613259668508287,0.9753519060354295
MCC,0.9513038166442149,0.9513038166442149,0.9513038166442149
AUC,0.9662128834961033,0.9662128834961033,0.9662128834961033
GM,0.965724113824899,0.965724113824899,0.965724113824899
