index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,1.0,0.7634408602150538,0.8817204301075269
PPV,0.9369627507163324,1.0,0.9684813753581663
ACC,0.9476190476190476,0.9476190476190476,0.9476190476190476
F1,0.9674556213017751,0.8658536585365854,0.9166546399191802
MCC,0.8457633524788951,0.8457633524788951,0.8457633524788951
AUC,0.8817204301075269,0.8817204301075269,0.8817204301075269
GM,0.8737510287347614,0.8737510287347614,0.8737510287347614
