index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9785932721712538,0.9354838709677419,0.9570385715694978
PPV,0.9815950920245399,0.925531914893617,0.9535635034590784
ACC,0.969047619047619,0.969047619047619,0.969047619047619
F1,0.9800918836140888,0.93048128342246,0.9552865835182744
MCC,0.9105954441726452,0.9105954441726452,0.9105954441726452
AUC,0.9570385715694978,0.9570385715694978,0.9570385715694978
GM,0.956795810167328,0.956795810167328,0.956795810167328
