index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.8899082568807339,0.989247311827957,0.9395777843543455
PPV,0.9965753424657534,0.71875,0.8576626712328768
ACC,0.9119047619047619,0.9119047619047619,0.9119047619047619
F1,0.9402261712439418,0.832579185520362,0.8864026783821519
MCC,0.7930209696264146,0.7930209696264146,0.7930209696264146
AUC,0.9395777843543455,0.9395777843543455,0.9395777843543455
GM,0.938264009164142,0.938264009164142,0.938264009164142
