index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.6238532110091743,1.0,0.8119266055045872
PPV,1.0,0.4305555555555556,0.7152777777777778
ACC,0.7071428571428572,0.7071428571428572,0.7071428571428572
F1,0.768361581920904,0.6019417475728155,0.6851516647468597
MCC,0.5182696844801674,0.5182696844801674,0.5182696844801674
AUC,0.8119266055045872,0.8119266055045872,0.8119266055045872
GM,0.7898437889919591,0.7898437889919591,0.7898437889919591
