index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,1.0,0.7096774193548387,0.8548387096774194
PPV,0.923728813559322,1.0,0.961864406779661
ACC,0.9357142857142857,0.9357142857142857,0.9357142857142857
F1,0.960352422907489,0.8301886792452831,0.8952705510763861
MCC,0.809660101888741,0.809660101888741,0.809660101888741
AUC,0.8548387096774194,0.8548387096774194,0.8548387096774194
GM,0.842423539174232,0.842423539174232,0.842423539174232
