index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9694189602446484,0.8709677419354839,0.9201933510900662
PPV,0.9635258358662614,0.8901098901098901,0.9268178629880757
ACC,0.9476190476190476,0.9476190476190476,0.9476190476190476
F1,0.9664634146341463,0.8804347826086957,0.923449098621421
MCC,0.8469853083827611,0.8469853083827611,0.8469853083827611
AUC,0.9201933510900662,0.9201933510900662,0.9201933510900662
GM,0.9188757493773171,0.9188757493773171,0.9188757493773171
