index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9938837920489296,0.967741935483871,0.9808128637664003
PPV,0.9908536585365854,0.9782608695652174,0.9845572640509014
ACC,0.9880952380952381,0.9880952380952381,0.9880952380952381
F1,0.9923664122137404,0.972972972972973,0.9826696925933567
MCC,0.9653628660501204,0.9653628660501204,0.9653628660501204
AUC,0.9808128637664003,0.9808128637664003,0.9808128637664003
GM,0.9807257641988816,0.9807257641988816,0.9807257641988816
