index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,1.0,0.9247311827956989,0.9623655913978495
PPV,0.9790419161676647,1.0,0.9895209580838323
ACC,0.9833333333333333,0.9833333333333333,0.9833333333333333
F1,0.989409984871407,0.9608938547486033,0.9751519198100052
MCC,0.9514991272430532,0.9514991272430532,0.9514991272430532
AUC,0.9623655913978495,0.9623655913978495,0.9623655913978495
GM,0.9616294415187686,0.9616294415187686,0.9616294415187686
