index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.6269113149847095,1.0,0.8134556574923548
PPV,1.0,0.4325581395348837,0.7162790697674418
ACC,0.7095238095238096,0.7095238095238096,0.7095238095238096
F1,0.7706766917293233,0.6038961038961039,0.6872863978127136
MCC,0.5207452275951777,0.5207452275951777,0.5207452275951777
AUC,0.8134556574923548,0.8134556574923548,0.8134556574923548
GM,0.7917773140124119,0.7917773140124119,0.7917773140124119
