index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9908256880733946,0.9354838709677419,0.9631547795205682
PPV,0.9818181818181818,0.9666666666666667,0.9742424242424242
ACC,0.9785714285714285,0.9785714285714285,0.9785714285714285
F1,0.9863013698630136,0.9508196721311475,0.9685605209970806
MCC,0.9373316284843902,0.9373316284843902,0.9373316284843902
AUC,0.9631547795205682,0.9631547795205682,0.9631547795205682
GM,0.9627572124545084,0.9627572124545084,0.9627572124545084
