index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9541284403669725,0.8494623655913979,0.9017954029791853
PPV,0.9570552147239264,0.8404255319148937,0.89874037331941
ACC,0.930952380952381,0.930952380952381,0.930952380952381
F1,0.9555895865237366,0.8449197860962567,0.9002546863099967
MCC,0.8005299469275164,0.8005299469275164,0.8005299469275164
AUC,0.9017954029791853,0.9017954029791853,0.9017954029791853
GM,0.9002756255903852,0.9002756255903852,0.9002756255903852
