index,DIAGNOSED,non-diagnosed,Macro_Average
TPR,0.9847094801223242,0.8064516129032258,0.895580546512775
PPV,0.9470588235294117,0.9375,0.9422794117647059
ACC,0.9452380952380952,0.9452380952380952,0.9452380952380952
F1,0.9655172413793104,0.8670520231213873,0.9162846322503488
MCC,0.8365575447444867,0.8365575447444867,0.8365575447444867
AUC,0.895580546512775,0.895580546512775,0.895580546512775
GM,0.8911344166206046,0.8911344166206046,0.8911344166206046
